Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z
17:17:14:6616,1,0,0,0,0,0
17:17:14:6626,1,0,0,0,0,0
17:17:14:6636,1,0,0,0,0,0
17:17:14:6646,1,0,0,0,0,0
17:17:14:6656,1,0,0,0,0,0
17:17:14:6666,1,0,0,0,0,0
17:17:14:6676,1,0,0,0,0,0
17:17:14:6686,1,0,0,0,0,0
17:17:14:6696,1,0,0,0,0,0
17:17:14:6706,1,0,0,0,0,0
17:17:14:6716,1,0,0,0,0,0
17:17:14:6726,1,0,0,0,0,0
17:17:14:6736,1,0,0,0,0,0
17:17:14:6746,1,0,0,0,0,0
17:17:14:6756,1,0,0,0,0,0
17:17:14:6766,1,0,0,0,0,0
17:17:14:6776,1,0,0,0,0,0
17:17:14:6786,1,0,0,0,0,0
17:17:14:6796,1,0,0,0,0,0
17:17:14:6806,1,0,0,0,0,0
17:17:14:6816,1,0,0,0,0,0
17:17:14:6826,1,0,0,0,0,0
17:17:14:6836,1,0,0,0,0,0
17:17:14:6846,1,0,0,0,0,0
17:17:14:6856,1,0,0,0,0,0
17:17:14:6866,1,0,0,0,0,0
17:17:14:6876,1,0,0,0,0,0
17:17:14:6886,1,0,0,0,0,0
17:17:14:6896,1,0,0,0,0,0
17:17:14:6906,1,0,0,0,0,0
17:17:14:6916,1,0,0,0,0,0
17:17:14:6926,1,0,0,0,0,0
17:17:14:6936,1,0,0,0,0,0
17:17:14:6946,1,0,0,0,0,0
17:17:14:6956,1,0,0,0,0,0
17:17:14:6966,1,0,0,0,0,0
17:17:14:6976,1,0,0,0,0,0
17:17:14:6986,1,0,0,0,0,0
17:17:14:6996,1,0,0,0,0,0
17:17:14:7006,1,0,0,0,0,0
17:17:14:7016,1,0,0,0,0,0
17:17:14:7026,1,0,0,0,0,0
17:17:14:7036,1,0,0,0,0,0
17:17:14:7046,1,0,0,0,0,0
17:17:14:7056,1,0,0,0,0,0
17:17:14:7066,1,0,0,0,0,0
17:17:14:7076,1,0,0,0,0,0
17:17:14:7086,1,0,0,0,0,0
17:17:14:7096,1,0,0,0,0,0
17:17:14:7106,1,0,0,0,0,0
17:17:14:7116,1,0,0,0,0,0
17:17:14:7126,1,0,0,0,0,0
17:17:14:7136,1,0,0,0,0,0
17:17:14:7146,1,0,0,0,0,0
17:17:14:7156,1,0,0,0,0,0
17:17:14:7166,1,0,0,0,0,0
17:17:14:7176,1,0,0,0,0,0
17:17:14:7186,1,0,0,0,0,0
17:17:14:7196,1,0,0,0,0,0
17:17:14:7206,1,0,0,0,0,0
17:17:14:7216,1,0,0,0,0,0
17:17:14:7226,1,0,0,0,0,0
17:17:14:7236,1,0,0,0,0,0
17:17:14:7246,1,0,0,0,0,0
17:17:14:7256,1,0,0,0,0,0
17:17:14:7266,1,0,0,0,0,0
17:17:14:7276,1,0,0,0,0,0
17:17:14:7286,1,0,0,0,0,0
17:17:14:7296,1,0,0,0,0,0
17:17:14:7306,1,0,0,0,0,0
17:17:14:7316,1,0,0,0,0,0
17:17:14:7326,1,0,0,0,0,0
17:17:14:7336,1,0,0,0,0,0
17:17:14:7346,1,0,0,0,0,0
17:17:14:7356,1,0,0,0,0,0
17:17:14:7366,1,0,0,0,0,0
17:17:14:7376,1,0,0,0,0,0
17:17:14:7386,1,0,0,0,0,0
17:17:14:7396,1,0,0,0,0,0
17:17:14:7406,1,0,0,0,0,0
17:17:14:7416,1,0,0,0,0,0
17:17:14:7426,1,0,0,0,0,0
17:17:14:7436,1,0,0,0,0,0
17:17:14:7446,1,0,0,0,0,0
17:17:14:7456,1,0,0,0,0,0
17:17:14:7466,1,0,0,0,0,0
17:17:14:7476,1,0,0,0,0,0
17:17:14:7486,1,0,0,0,0,0
17:17:14:7496,1,0,0,0,0,0
17:17:14:7506,1,0,0,0,0,0
17:17:14:7516,1,0,0,0,0,0
17:17:14:7526,1,0,0,0,0,0
17:17:14:7536,1,0,0,0,0,0
17:17:14:7546,1,0,0,0,0,0
17:17:14:7556,1,0,0,0,0,0
17:17:14:7566,1,0,0,0,0,0
17:17:14:7576,1,0,0,0,0,0
17:17:14:7586,1,0,0,0,0,0
17:17:14:7596,1,0,0,0,0,0
17:17:14:7606,1,0,0,0,0,0
17:17:14:7616,1,0,0,0,0,0
17:17:14:7626,1,0,0,0,0,0
17:17:14:7636,1,0,0,0,0,0
17:17:14:7646,1,0,0,0,0,0
17:17:14:7656,1,0,0,0,0,0
17:17:14:7666,1,0,0,0,0,0
17:17:14:7676,1,0,0,0,0,0
17:17:14:7686,1,0,0,0,0,0
17:17:14:7696,1,0,0,0,0,0
17:17:14:7706,1,0,0,0,0,0
17:17:14:7716,1,0,0,0,0,0
17:17:14:7726,1,0,0,0,0,0
17:17:14:7736,1,0,0,0,0,0
17:17:14:7746,1,0,0,0,0,0
17:17:14:7756,1,0,0,0,0,0
17:17:14:7766,1,0,0,0,0,0
17:17:14:7776,1,0,0,0,0,0
17:17:14:7786,1,0,0,0,0,0
17:17:14:7796,1,0,0,0,0,0
17:17:14:7806,1,0,0,0,0,0
17:17:14:7816,1,0,0,0,0,0
17:17:14:7826,1,0,0,0,0,0
17:17:14:7836,1,0,0,0,0,0
17:17:14:7846,1,0,0,0,0,0
17:17:14:7856,1,0,0,0,0,0
17:17:14:7866,1,0,0,0,0,0
17:17:14:7876,1,0,0,0,0,0
17:17:14:7886,1,0,0,0,0,0
17:17:14:7896,1,0,0,0,0,0
17:17:14:7906,1,0,0,0,0,0
17:17:14:7916,1,0,0,0,0,0
17:17:14:7926,1,0,0,0,0,0
17:17:14:7936,1,0,0,0,0,0
17:17:14:7946,1,0,0,0,0,0
17:17:14:7956,1,0,0,0,0,0
17:17:14:7966,1,0,0,0,0,0
17:17:14:7976,1,0,0,0,0,0
17:17:14:7986,1,0,0,0,0,0
17:17:14:7996,1,0,0,0,0,0
17:17:14:8006,1,0,0,0,0,0
17:17:14:8016,1,0,0,0,0,0
17:17:14:8026,1,0,0,0,0,0
17:17:14:8036,1,0,0,0,0,0
17:17:14:8046,1,0,0,0,0,0
17:17:14:8056,1,0,0,0,0,0
17:17:14:8066,1,0,0,0,0,0
17:17:14:8076,1,0,0,0,0,0
17:17:14:8086,1,0,0,0,0,0
17:17:14:8096,1,0,0,0,0,0
17:17:14:8106,1,0,0,0,0,0
17:17:14:8116,1,0,0,0,0,0
17:17:14:8126,1,0,0,0,0,0
17:17:14:8136,1,0,0,0,0,0
17:17:14:8146,1,0,0,0,0,0
17:17:14:8156,1,0,0,0,0,0
17:17:14:8166,1,0,0,0,0,0
17:17:14:8176,1,0,0,0,0,0
17:17:14:8186,1,0,0,0,0,0
17:17:14:8196,1,0,0,0,0,0
17:17:14:8206,1,0,0,0,0,0
17:17:14:8216,1,0,0,0,0,0
17:17:14:8226,1,0,0,0,0,0
17:17:14:8236,1,0,0,0,0,0
17:17:14:8246,1,0,0,0,0,0
17:17:14:8256,1,0,0,0,0,0
17:17:14:8266,1,0,0,0,0,0
17:17:14:8276,1,0,0,0,0,0
17:17:14:8286,1,0,0,0,0,0
17:17:14:8296,1,0,0,0,0,0
17:17:14:8306,1,0,0,0,0,0
17:17:14:8316,1,0,0,0,0,0
17:17:14:8326,1,0,0,0,0,0
17:17:14:8336,1,0,0,0,0,0
17:17:14:8346,1,0,0,0,0,0
17:17:14:8356,1,0,0,0,0,0
17:17:14:8366,1,0,0,0,0,0
17:17:14:8376,1,0,0,0,0,0
17:17:14:8386,1,0,0,0,0,0
17:17:14:8396,1,0,0,0,0,0
17:17:14:8406,1,0,0,0,0,0
17:17:14:8416,1,0,0,0,0,0
17:17:14:8426,1,0,0,0,0,0
17:17:14:8436,1,0,0,0,0,0
17:17:14:8446,1,0,0,0,0,0
17:17:14:8456,1,0,0,0,0,0
17:17:14:8466,1,0,0,0,0,0
17:17:14:8476,1,0,0,0,0,0
17:17:14:8486,1,0,0,0,0,0
17:17:14:8496,1,0,0,0,0,0
17:17:14:8506,1,0,0,0,0,0
17:17:14:8516,1,0,0,0,0,0
17:17:14:8526,1,0,0,0,0,0
17:17:14:8536,1,0,0,0,0,0
17:17:14:8546,1,0,0,0,0,0
17:17:14:8556,1,0,0,0,0,0
17:17:14:8566,1,0,0,0,0,0
17:17:14:8576,1,0,0,0,0,0
17:17:14:8586,1,0,0,0,0,0
17:17:14:8596,1,0,0,0,0,0
17:17:14:8606,1,0,0,0,0,0
17:17:14:8616,1,0,0,0,0,0
17:17:14:8626,1,0,0,0,0,0
17:17:14:8636,1,0,0,0,0,0
17:17:14:8646,1,0,0,0,0,0
17:17:14:8656,1,0,0,0,0,0
17:17:14:8666,1,0,0,0,0,0
17:17:14:8676,1,0,0,0,0,0
17:17:14:8686,1,0,0,0,0,0
17:17:14:8696,1,0,0,0,0,0
17:17:14:8706,1,0,0,0,0,0
17:17:14:8716,1,0,0,0,0,0
17:17:14:8726,1,0,0,0,0,0
17:17:14:8736,1,0,0,0,0,0
17:17:14:8746,1,0,0,0,0,0
17:17:14:8756,1,0,0,0,0,0
17:17:14:8766,1,0,0,0,0,0
17:17:14:8776,1,0,0,0,0,0
17:17:14:8786,1,0,0,0,0,0
17:17:14:8796,1,0,0,0,0,0
17:17:14:8806,1,0,0,0,0,0
17:17:14:8816,1,0,0,0,0,0
17:17:14:8826,1,0,0,0,0,0
17:17:14:8836,1,0,0,0,0,0
17:17:14:8846,1,0,0,0,0,0
17:17:14:8856,1,0,0,0,0,0
17:17:14:8866,1,0,0,0,0,0
17:17:14:8876,1,0,0,0,0,0
17:17:14:8886,1,0,0,0,0,0
17:17:14:8896,1,0,0,0,0,0
17:17:14:8906,1,0,0,0,0,0
17:17:14:8916,1,0,0,0,0,0
17:17:14:8926,1,0,0,0,0,0
17:17:14:8936,1,0,0,0,0,0
17:17:14:8946,1,0,0,0,0,0
17:17:14:8956,1,0,0,0,0,0
17:17:14:8966,1,0,0,0,0,0
17:17:14:8976,1,0,0,0,0,0
17:17:14:8986,1,0,0,0,0,0
17:17:14:8996,1,0,0,0,0,0
17:17:14:9006,1,0,0,0,0,0
17:17:14:9016,1,0,0,0,0,0
17:17:14:9026,1,0,0,0,0,0
17:17:14:9036,1,0,0,0,0,0
17:17:14:9046,1,0,0,0,0,0
17:17:14:9056,1,0,0,0,0,0
17:17:14:9066,1,0,0,0,0,0
17:17:14:9076,1,0,0,0,0,0
17:17:14:9086,1,0,0,0,0,0
17:17:14:9096,1,0,0,0,0,0
17:17:14:9106,1,0,0,0,0,0
17:17:14:9116,1,0,0,0,0,0
17:17:14:9126,1,0,0,0,0,0
17:17:14:9136,1,0,0,0,0,0
17:17:14:9146,1,0,0,0,0,0
17:17:14:9156,1,0,0,0,0,0
17:17:14:9166,1,0,0,0,0,0
17:17:14:9176,1,0,0,0,0,0
17:17:14:9186,1,0,0,0,0,0
17:17:14:9196,1,0,0,0,0,0
17:17:14:9206,1,0,0,0,0,0
17:17:14:9216,1,0,0,0,0,0
17:17:14:9226,1,0,0,0,0,0
17:17:14:9236,1,0,0,0,0,0
17:17:14:9246,1,0,0,0,0,0
17:17:14:9256,1,0,0,0,0,0
17:17:14:9266,1,0,0,0,0,0
17:17:14:9276,1,0,0,0,0,0
17:17:14:9286,1,0,0,0,0,0
17:17:14:9296,1,0,0,0,0,0
17:17:14:9306,1,0,0,0,0,0
17:17:14:9316,1,0,0,0,0,0
17:17:14:9326,1,0,0,0,0,0
17:17:14:9336,1,0,0,0,0,0
17:17:14:9346,1,0,0,0,0,0
17:17:14:9356,1,0,0,0,0,0
17:17:14:9366,1,0,0,0,0,0
17:17:14:9376,1,0,0,0,0,0
17:17:14:9386,1,0,0,0,0,0
17:17:14:9396,1,0,0,0,0,0
17:17:14:9406,1,0,0,0,0,0
17:17:14:9416,1,0,0,0,0,0
17:17:14:9426,1,0,0,0,0,0
17:17:14:9436,1,0,0,0,0,0
17:17:14:9446,1,0,0,0,0,0
17:17:14:9456,1,0,0,0,0,0
17:17:14:9466,1,0,0,0,0,0
17:17:14:9476,1,0,0,0,0,0
17:17:14:9486,1,0,0,0,0,0
17:17:14:9496,1,0,0,0,0,0
17:17:14:9506,1,0,0,0,0,0
17:17:14:9516,1,0,0,0,0,0
17:17:14:9526,1,0,0,0,0,0
17:17:14:9536,1,0,0,0,0,0
17:17:14:9546,1,0,0,0,0,0
17:17:14:9556,1,0,0,0,0,0
17:17:14:9566,1,0,0,0,0,0
17:17:14:9576,1,0,0,0,0,0
17:17:14:9586,1,0,0,0,0,0
17:17:14:9596,1,0,0,0,0,0
17:17:14:9606,1,0,0,0,0,0
17:17:14:9616,1,0,0,0,0,0
17:17:14:9626,1,0,0,0,0,0
17:17:14:9636,1,0,0,0,0,0
17:17:14:9646,1,0,0,0,0,0
17:17:14:9656,1,0,0,0,0,0
17:17:14:9666,1,0,0,0,0,0
17:17:14:9676,1,0,0,0,0,0
17:17:14:9686,1,0,0,0,0,0
17:17:14:9696,1,0,0,0,0,0
17:17:14:9706,1,0,0,0,0,0
17:17:14:9716,1,0,0,0,0,0
17:17:14:9726,1,0,0,0,0,0
17:17:14:9736,1,0,0,0,0,0
17:17:14:9746,1,0,0,0,0,0
17:17:14:9756,1,0,0,0,0,0
17:17:14:9766,1,0,0,0,0,0
17:17:14:9776,1,0,0,0,0,0
17:17:14:9786,1,0,0,0,0,0
17:17:14:9796,1,0,0,0,0,0
17:17:14:9806,1,0,0,0,0,0
17:17:14:9816,1,0,0,0,0,0
17:17:14:9826,1,0,0,0,0,0
17:17:14:9836,1,0,0,0,0,0
17:17:14:9846,1,0,0,0,0,0
17:17:14:9856,1,0,0,0,0,0
17:17:14:9866,1,0,0,0,0,0
17:17:14:9876,1,0,0,0,0,0
17:17:14:9886,1,0,0,0,0,0
17:17:14:9896,1,0,0,0,0,0
17:17:14:9906,1,0,0,0,0,0
17:17:14:9916,1,0,0,0,0,0
17:17:14:9926,1,0,0,0,0,0
17:17:14:9936,1,0,0,0,0,0
17:17:14:9946,1,0,0,0,0,0
17:17:14:9956,1,0,0,0,0,0
17:17:14:9966,1,0,0,0,0,0
17:17:14:9976,1,0,0,0,0,0
17:17:14:9986,1,0,0,0,0,0
17:17:14:9996,1,0,0,0,0,0
17:17:15:0006,1,0,0,0,0,0
17:17:15:0016,1,0,0,0,0,0
17:17:15:0026,1,0,0,0,0,0
17:17:15:0036,1,0,0,0,0,0
17:17:15:0046,1,0,0,0,0,0
17:17:15:0056,1,0,0,0,0,0
17:17:15:0066,1,0,0,0,0,0
17:17:15:0076,1,0,0,0,0,0
17:17:15:0086,1,0,0,0,0,0
17:17:15:0096,1,0,0,0,0,0
17:17:15:0106,1,0,0,0,0,0
17:17:15:0116,1,0,0,0,0,0
17:17:15:0126,1,0,0,0,0,0
17:17:15:0136,1,0,0,0,0,0
17:17:15:0146,1,0,0,0,0,0
17:17:15:0156,1,0,0,0,0,0
17:17:15:0166,1,0,0,0,0,0
17:17:15:0176,1,0,0,0,0,0
17:17:15:0186,1,0,0,0,0,0
17:17:15:0196,1,0,0,0,0,0
17:17:15:0206,1,0,0,0,0,0
17:17:15:0216,1,0,0,0,0,0
17:17:15:0226,1,0,0,0,0,0
17:17:15:0236,1,0,0,0,0,0
17:17:15:0246,1,0,0,0,0,0
17:17:15:0256,1,0,0,0,0,0
17:17:15:0266,1,0,0,0,0,0
17:17:15:0276,1,0,0,0,0,0
17:17:15:0286,1,0,0,0,0,0
17:17:15:0296,1,0,0,0,0,0
17:17:15:0306,1,0,0,0,0,0
17:17:15:0316,1,0,0,0,0,0
17:17:15:0326,1,0,0,0,0,0
17:17:15:0336,1,0,0,0,0,0
17:17:15:0346,1,0,0,0,0,0
17:17:15:0356,1,0,0,0,0,0
17:17:15:0366,1,0,0,0,0,0
17:17:15:0376,1,0,0,0,0,0
17:17:15:0386,1,0,0,0,0,0
17:17:15:0396,1,0,0,0,0,0
17:17:15:0406,1,0,0,0,0,0
17:17:15:0416,1,0,0,0,0,0
17:17:15:0426,1,0,0,0,0,0
17:17:15:0436,1,0,0,0,0,0
17:17:15:0446,1,0,0,0,0,0
17:17:15:0456,1,0,0,0,0,0
17:17:15:0466,1,0,0,0,0,0
17:17:15:0476,1,0,0,0,0,0
17:17:15:0486,1,0,0,0,0,0
17:17:15:0496,1,0,0,0,0,0
17:17:15:0506,1,0,0,0,0,0
17:17:15:0516,1,0,0,0,0,0
17:17:15:0526,1,0,0,0,0,0
17:17:15:0536,1,0,0,0,0,0
17:17:15:0546,1,0,0,0,0,0
17:17:15:0556,1,0,0,0,0,0
17:17:15:0566,1,0,0,0,0,0
17:17:15:0576,1,0,0,0,0,0
17:17:15:0586,1,0,0,0,0,0
17:17:15:0596,1,0,0,0,0,0
17:17:15:0606,1,0,0,0,0,0
17:17:15:0616,1,0,0,0,0,0
17:17:15:0626,1,0,0,0,0,0
17:17:15:0636,1,0,0,0,0,0
17:17:15:0646,1,0,0,0,0,0
17:17:15:0656,1,0,0,0,0,0
17:17:15:0666,1,0,0,0,0,0
17:17:15:0676,1,0,0,0,0,0
17:17:15:0686,1,0,0,0,0,0
17:17:15:0696,1,0,0,0,0,0
17:17:15:0706,1,0,0,0,0,0
17:17:15:0716,1,0,0,0,0,0
17:17:15:0726,1,0,0,0,0,0
17:17:15:0736,1,0,0,0,0,0
17:17:15:0746,1,0,0,0,0,0
17:17:15:0756,1,0,0,0,0,0
17:17:15:0766,1,0,0,0,0,0
17:17:15:0776,1,0,0,0,0,0
17:17:15:0786,1,0,0,0,0,0
17:17:15:0796,1,0,0,0,0,0
17:17:15:0806,1,0,0,0,0,0
17:17:15:0816,1,0,0,0,0,0
17:17:15:0826,1,0,0,0,0,0
17:17:15:0836,1,0,0,0,0,0
17:17:15:0846,1,0,0,0,0,0
17:17:15:0856,1,0,0,0,0,0
17:17:15:0866,1,0,0,0,0,0
17:17:15:0876,1,0,0,0,0,0
17:17:15:0886,1,0,0,0,0,0
17:17:15:0896,1,0,0,0,0,0
17:17:15:0906,1,0,0,0,0,0
17:17:15:0916,1,0,0,0,0,0
17:17:15:0926,1,0,0,0,0,0
17:17:15:0936,1,0,0,0,0,0
17:17:15:0946,1,0,0,0,0,0
17:17:15:0956,1,0,0,0,0,0
17:17:15:0966,1,0,0,0,0,0
17:17:15:0976,1,0,0,0,0,0
17:17:15:0986,1,0,0,0,0,0
17:17:15:0996,1,0,0,0,0,0
17:17:15:1006,1,0,0,0,0,0
17:17:15:1016,1,0,0,0,0,0
17:17:15:1026,1,0,0,0,0,0
17:17:15:1036,1,0,0,0,0,0
17:17:15:1046,1,0,0,0,0,0
17:17:15:1056,1,0,0,0,0,0
17:17:15:1066,1,0,0,0,0,0
17:17:15:1076,1,0,0,0,0,0
17:17:15:1086,1,0,0,0,0,0
17:17:15:1096,1,0,0,0,0,0
17:17:15:1106,1,0,0,0,0,0
17:17:15:1116,1,0,0,0,0,0
17:17:15:1126,1,0,0,0,0,0
17:17:15:1136,1,0,0,0,0,0
17:17:15:1146,1,0,0,0,0,0
17:17:15:1156,1,0,0,0,0,0
17:17:15:1166,1,0,0,0,0,0
17:17:15:1176,1,0,0,0,0,0
17:17:15:1186,1,0,0,0,0,0
17:17:15:1196,1,0,0,0,0,0
17:17:15:1206,1,0,0,0,0,0
17:17:15:1216,1,0,0,0,0,0
17:17:15:1226,1,0,0,0,0,0
17:17:15:1236,1,0,0,0,0,0
17:17:15:1246,1,0,0,0,0,0
17:17:15:1256,1,0,0,0,0,0
17:17:15:1266,1,0,0,0,0,0
17:17:15:1276,1,0,0,0,0,0
17:17:15:1286,1,0,0,0,0,0
17:17:15:1296,1,0,0,0,0,0
17:17:15:1306,1,0,0,0,0,0
17:17:15:1316,1,0,0,0,0,0
17:17:15:1326,1,0,0,0,0,0
17:17:15:1336,1,0,0,0,0,0
17:17:15:1346,1,0,0,0,0,0
17:17:15:1356,1,0,0,0,0,0
17:17:15:1366,1,0,0,0,0,0
17:17:15:1376,1,0,0,0,0,0
17:17:15:1386,1,0,0,0,0,0
17:17:15:1396,1,0,0,0,0,0
17:17:15:1406,1,0,0,0,0,0
17:17:15:1416,1,0,0,0,0,0
17:17:15:1426,1,0,0,0,0,0
17:17:15:1436,1,0,0,0,0,0
17:17:15:1446,1,0,0,0,0,0
17:17:15:1456,1,0,0,0,0,0
17:17:15:1466,1,0,0,0,0,0
17:17:15:1476,1,0,0,0,0,0
17:17:15:1486,1,0,0,0,0,0
17:17:15:1496,1,0,0,0,0,0
17:17:15:1506,1,0,0,0,0,0
17:17:15:1516,1,0,0,0,0,0
17:17:15:1526,1,0,0,0,0,0
17:17:15:1536,1,0,0,0,0,0
17:17:15:1546,1,0,0,0,0,0
17:17:15:1556,1,0,0,0,0,0
17:17:15:1566,1,0,0,0,0,0
17:17:15:1576,1,0,0,0,0,0
17:17:15:1586,1,0,0,0,0,0
17:17:15:1596,1,0,0,0,0,0
17:17:15:1606,1,0,0,0,0,0
17:17:15:1616,1,0,0,0,0,0
17:17:15:1626,1,0,0,0,0,0
17:17:15:1636,1,0,0,0,0,0
17:17:15:1646,1,0,0,0,0,0
17:17:15:1656,1,0,0,0,0,0
17:17:15:1666,1,0,0,0,0,0
17:17:15:1676,1,0,0,0,0,0
17:17:15:1686,1,0,0,0,0,0
17:17:15:1696,1,0,0,0,0,0
17:17:15:1706,1,0,0,0,0,0
17:17:15:1716,1,0,0,0,0,0
17:17:15:1726,1,0,0,0,0,0
17:17:15:1736,1,0,0,0,0,0
17:17:15:1746,1,0,0,0,0,0
17:17:15:1756,1,0,0,0,0,0
17:17:15:1766,1,0,0,0,0,0
17:17:15:1776,1,0,0,0,0,0
17:17:15:1786,1,0,0,0,0,0
17:17:15:1796,1,0,0,0,0,0
17:17:15:1806,1,0,0,0,0,0
17:17:15:1816,1,0,0,0,0,0
17:17:15:1826,1,0,0,0,0,0
17:17:15:1836,1,0,0,0,0,0
17:17:15:1846,1,0,0,0,0,0
17:17:15:1856,1,0,0,0,0,0
17:17:15:1866,1,0,0,0,0,0
17:17:15:1876,1,0,0,0,0,0
17:17:15:1886,1,0,0,0,0,0
17:17:15:1896,1,0,0,0,0,0
17:17:15:1906,1,0,0,0,0,0
17:17:15:1916,1,0,0,0,0,0
17:17:15:1926,1,0,0,0,0,0
17:17:15:1936,1,0,0,0,0,0
17:17:15:1946,1,0,0,0,0,0
17:17:15:1956,1,0,0,0,0,0
17:17:15:1966,1,0,0,0,0,0
17:17:15:1976,1,0,0,0,0,0
17:17:15:1986,1,0,0,0,0,0
17:17:15:1996,1,0,0,0,0,0
17:17:15:2006,1,0,0,0,0,0
17:17:15:2016,1,0,0,0,0,0
17:17:15:2026,1,0,0,0,0,0
17:17:15:2036,1,0,0,0,0,0
17:17:15:2046,1,0,0,0,0,0
17:17:15:2056,1,0,0,0,0,0
17:17:15:2066,1,0,0,0,0,0
17:17:15:2076,1,0,0,0,0,0
17:17:15:2086,1,0,0,0,0,0
17:17:15:2096,1,0,0,0,0,0
17:17:15:2106,1,0,0,0,0,0
17:17:15:2116,1,0,0,0,0,0
17:17:15:2126,1,0,0,0,0,0
17:17:15:2136,1,0,0,0,0,0
17:17:15:2146,1,0,0,0,0,0
17:17:15:2156,1,0,0,0,0,0
17:17:15:2166,1,0,0,0,0,0
17:17:15:2176,1,0,0,0,0,0
17:17:15:2186,1,0,0,0,0,0
17:17:15:2196,1,0,0,0,0,0
17:17:15:2206,1,0,0,0,0,0
17:17:15:2216,1,0,0,0,0,0
17:17:15:2226,1,0,0,0,0,0
17:17:15:2236,1,0,0,0,0,0
17:17:15:2246,1,0,0,0,0,0
17:17:15:2256,1,0,0,0,0,0
17:17:15:2266,1,0,0,0,0,0
17:17:15:2276,1,0,0,0,0,0
17:17:15:2286,1,0,0,0,0,0
17:17:15:2296,1,0,0,0,0,0
17:17:15:2306,1,0,0,0,0,0
17:17:15:2316,1,0,0,0,0,0
17:17:15:2326,1,0,0,0,0,0
17:17:15:2336,1,0,0,0,0,0
17:17:15:2346,1,0,0,0,0,0
17:17:15:2356,1,0,0,0,0,0
17:17:15:2366,1,0,0,0,0,0
17:17:15:2376,1,0,0,0,0,0
17:17:15:2386,1,0,0,0,0,0
17:17:15:2396,1,0,0,0,0,0
17:17:15:2406,1,0,0,0,0,0
17:17:15:2416,1,0,0,0,0,0
17:17:15:2426,1,0,0,0,0,0
17:17:15:2436,1,0,0,0,0,0
17:17:15:2446,1,0,0,0,0,0
17:17:15:2456,1,0,0,0,0,0
17:17:15:2466,1,0,0,0,0,0
17:17:15:2476,1,0,0,0,0,0
17:17:15:2486,1,0,0,0,0,0
17:17:15:2496,1,0,0,0,0,0
17:17:15:2506,1,0,0,0,0,0
17:17:15:2516,1,0,0,0,0,0
17:17:15:2526,1,0,0,0,0,0
17:17:15:2536,1,0,0,0,0,0
17:17:15:2546,1,0,0,0,0,0
17:17:15:2556,1,0,0,0,0,0
17:17:15:2566,1,0,0,0,0,0
17:17:15:2576,1,0,0,0,0,0
17:17:15:2586,1,0,0,0,0,0
17:17:15:2596,1,0,0,0,0,0
17:17:15:2606,1,0,0,0,0,0
17:17:15:2616,1,0,0,0,0,0
17:17:15:2626,1,0,0,0,0,0
17:17:15:2636,1,0,0,0,0,0
17:17:15:2646,1,0,0,0,0,0
17:17:15:2656,1,0,0,0,0,0
17:17:15:2666,1,0,0,0,0,0
17:17:15:2676,1,0,0,0,0,0
17:17:15:2686,1,0,0,0,0,0
17:17:15:2696,1,0,0,0,0,0
17:17:15:2706,1,0,0,0,0,0
17:17:15:2716,1,0,0,0,0,0
17:17:15:2726,1,0,0,0,0,0
17:17:15:2736,1,0,0,0,0,0
17:17:15:2746,1,0,0,0,0,0
17:17:15:2756,1,0,0,0,0,0
17:17:15:2766,1,0,0,0,0,0
17:17:15:2776,1,0,0,0,0,0
17:17:15:2786,1,0,0,0,0,0
17:17:15:2796,1,0,0,0,0,0
17:17:15:2806,1,0,0,0,0,0
17:17:15:2816,1,0,0,0,0,0
17:17:15:2826,1,0,0,0,0,0
17:17:15:2836,1,0,0,0,0,0
17:17:15:2846,1,0,0,0,0,0
17:17:15:2856,1,0,0,0,0,0
17:17:15:2866,1,0,0,0,0,0
17:17:15:2876,1,0,0,0,0,0
17:17:15:2886,1,0,0,0,0,0
17:17:15:2896,1,0,0,0,0,0
17:17:15:2906,1,0,0,0,0,0
17:17:15:2916,1,0,0,0,0,0
17:17:15:2926,1,0,0,0,0,0
17:17:15:2936,1,0,0,0,0,0
17:17:15:2946,1,0,0,0,0,0
17:17:15:2956,1,0,0,0,0,0
17:17:15:2966,1,0,0,0,0,0
17:17:15:2976,1,0,0,0,0,0
17:17:15:2986,1,0,0,0,0,0
17:17:15:2996,1,0,0,0,0,0
17:17:15:3006,1,0,0,0,0,0
17:17:15:3016,1,0,0,0,0,0
17:17:15:3026,1,0,0,0,0,0
17:17:15:3036,1,0,0,0,0,0
17:17:15:3046,1,0,0,0,0,0
17:17:15:3056,1,0,0,0,0,0
17:17:15:3066,1,0,0,0,0,0
17:17:15:3076,1,0,0,0,0,0
17:17:15:3086,1,0,0,0,0,0
17:17:15:3096,1,0,0,0,0,0
17:17:15:3106,1,0,0,0,0,0
17:17:15:3116,1,0,0,0,0,0
17:17:15:3126,1,0,0,0,0,0
17:17:15:3136,1,0,0,0,0,0
17:17:15:3146,1,0,0,0,0,0
17:17:15:3156,1,0,0,0,0,0
17:17:15:3166,1,0,0,0,0,0
17:17:15:3176,1,0,0,0,0,0
17:17:15:3186,1,0,0,0,0,0
17:17:15:3196,1,0,0,0,0,0
17:17:15:3206,1,0,0,0,0,0
17:17:15:3216,1,0,0,0,0,0
17:17:15:3226,1,0,0,0,0,0
17:17:15:3236,1,0,0,0,0,0
17:17:15:3246,1,0,0,0,0,0
